center_id,meal_id,alpha
52,1247,0.1518788554591615
52,1248,0.4213410655187624
52,1311,0.12691262604980355
52,1438,0.1919702608986693
52,1445,0.007942410972958641
52,1525,0.1607212130112497
52,1543,0.2039962142208637
52,1558,0.08506168433607941
52,1571,0.21372180207040783
52,1727,0.05760059958797708
52,1754,0.2087983540657639
52,1770,0.10024789210094136
52,1778,0.1328238483813917
52,1803,0.2510537179784597
52,1847,0.08549203645802858
52,1878,0.7867684390228773
52,1885,0.363472623895375
52,1902,0.07728929707275205
52,1962,0.06464732181683007
52,1971,0.07811919108809916
52,1993,0.48025243875121143
52,2126,0.209536882395043
52,2139,0.1909756909555589
52,2290,0.17251297331143273
52,2304,0.1784708799327354
52,2306,0.7001634435329452
52,2322,0.7660881340851358
52,2444,0.06315419234648939
52,2490,0.6461766597912197
52,2492,0.719740213088204
52,2494,0.12944313543714028
52,2539,0.5783428267291574
52,2569,0.2995456080204985
52,2577,0.3062362136643008
52,2581,0.07102921892463629
52,2631,0.1525645280782425
52,2640,0.8844274881518627
52,2664,0.00010596026490045049
52,2704,0.10945045310965743
52,2707,0.07683976856761958
52,2760,0.9999953332794547
52,2826,0.1168872623972959
52,2867,0.08226926909967323
52,2956,0.18657589621725265
53,1062,0.16451429026702014
53,1109,0.00010596026490045049
53,1198,0.15041665396409645
53,1207,0.4534540707574603
53,1216,0.03605523350352009
53,1230,0.5116018498785249
53,1247,0.16938705760058986
53,1248,0.3459801053581743
53,1311,0.12244147110989423
53,1438,0.10739526678331482
53,1445,0.08141989178000189
53,1525,0.2352679508858315
53,1543,0.03767953536944857
53,1558,0.21726503731278038
53,1571,0.22763043458251808
53,1727,0.00010596026490045049
53,1754,0.2697254656897586
53,1770,0.1081378845579702
53,1778,0.05330877407487463
53,1803,0.21279919221485596
53,1847,0.21244226602238173
53,1878,0.4660170841157651
53,1885,0.2496677574444778
53,1902,0.13246452143768037
53,1962,0.049283546442570464
53,1971,0.28871722245296844
53,1993,0.324161515661984
53,2126,0.09795271990157697
53,2139,0.07775494799438464
53,2290,0.13080519923964012
53,2304,0.11974706143074422
53,2306,0.3948663569640494
53,2322,0.5947504687234554
53,2444,0.0488695217634207
53,2490,0.11064911885230996
53,2492,0.00010596026490045049
53,2494,0.12214778811480315
53,2539,0.3464992087898751
53,2569,0.34146661069750417
53,2577,0.23042904553220517
53,2581,0.04548213708549639
53,2631,0.10589085862684325
53,2640,0.04898212092915798
53,2664,0.24996094757296916
53,2704,0.09364940365945999
53,2707,0.04852257227389792
53,2760,0.7577954813688894
53,2826,0.15472111483431117
53,2867,0.08909999672221451
53,2956,0.17749439446605844
55,1062,0.1515768449340199
55,1109,0.021380773978072067
55,1198,0.2807529155847155
55,1207,0.9985606449116464
55,1216,0.18065639150803392
55,1230,0.5652327035030769
55,1247,0.00010596026490045049
55,1248,0.12460270101746848
55,1311,0.196863501620972
55,1445,0.08711643245855723
55,1525,0.3544119997430736
55,1543,0.1250172309284559
55,1558,0.00010596026490045049
55,1571,0.231131461383267
55,1727,0.00010596026490045049
55,1754,0.31748044618854004
55,1778,0.00010388835968458071
55,1803,0.2568802583710374
55,1885,0.22150372224626066
55,1902,0.5387706660043596
55,1962,0.01629291655442737
55,1971,0.3332580631010593
55,1993,0.475904384227577
55,2126,0.09554126545395344
55,2139,0.09809457591151916
55,2290,0.09029348881824034
55,2304,0.00010596026490045049
55,2306,0.08150135924318432
55,2322,0.8009896540688645
55,2444,0.06184935548172731
55,2490,0.5785291182007454
55,2492,0.00010596026490045049
55,2539,0.2423923709737807
55,2569,0.10066947130960213
55,2581,0.04258926309773166
55,2631,0.10413188077082396
55,2640,0.6793779152166467
55,2664,0.22538434613398345
55,2704,0.01647280868900719
55,2707,0.205189299055882
55,2760,0.3442561668319863
55,2826,0.27699355735196035
55,2867,0.1264580505267813
57,1062,0.15834703373432577
57,1109,0.025422786817869497
57,1207,0.6588822331432976
57,1216,0.08925015327604124
57,1230,0.44896086928148243
57,1247,0.041062878979725714
57,1248,0.3323094058409987
57,1445,0.04576047792990775
57,1543,0.21728676202204106
57,1558,0.2403267185045058
57,1727,0.00010596026490045049
57,1754,0.06896345883916065
57,1770,0.9999940397350996
57,1778,0.38356696359812464
57,1878,0.05509848802247995
57,1885,0.5596581030588279
57,1902,0.9220202245484869
57,1962,0.05535824089729251
57,1971,0.0032360959673936847
57,1993,0.032015000856918184
57,2126,0.12346693183738774
57,2139,0.22117831695325843
57,2290,0.11093162028893745
57,2304,0.022049484287786345
57,2306,0.00010596026490045049
57,2322,0.4726024802951884
57,2444,0.08304502694180455
57,2490,0.6745276216123681
57,2492,0.5791338657468525
57,2539,0.27890383964235094
57,2569,0.10954249083075507
57,2577,0.0868295344975498
57,2581,0.07008687209509637
57,2631,0.06654712082484583
57,2640,0.11101589314903958
57,2664,0.12776291834399617
57,2707,0.03714711070961081
57,2826,0.05756983618610522
57,2867,0.25915466876590243
58,1062,0.23626803706053304
58,1109,0.09948742540272892
58,1207,0.4494166417376185
58,1216,0.11086400221607062
58,1230,0.5045471740767018
58,1247,0.013039859869440415
58,1248,0.19707736087184544
58,1445,0.14026820067311338
58,1525,0.09969070521096465
58,1543,0.7323451724646425
58,1558,0.004842374327564087
58,1571,0.23745990774095418
58,1727,0.034844236409195525
58,1754,0.015333631468693192
58,1770,0.08344364741759967
58,1778,0.21339130590507321
58,1878,0.15675625168928986
58,1885,0.41071457886971113
58,1902,0.11394597293501821
58,1962,0.09889337760828154
58,1971,0.08173555686106312
58,1993,0.4238763883751368
58,2104,0.00010596026490045049
58,2126,0.3323591407053489
58,2139,0.20512294160244543
58,2290,0.0721334104166591
58,2304,0.04539643238576928
58,2306,0.9920116434368605
58,2322,0.6479767445143944
58,2444,0.15163810455890667
58,2490,0.04575997352752618
58,2492,0.07961241202059341
58,2539,0.28281836306878144
58,2569,0.0848204912720706
58,2581,0.04526091449998266
58,2631,0.00026733286637098494
58,2640,0.11395515283825977
58,2664,0.12924230570966952
58,2704,0.10197943611949013
58,2707,0.21633204055944383
58,2760,0.10239334789645098
58,2826,0.05197118970100873
58,2867,0.3086571972402367
59,1062,0.19719154279033632
59,1109,0.00010596026490045049
59,1198,0.39639638215228046
59,1207,0.7509274485178521
59,1216,0.2593580134628918
59,1230,0.6797050319046658
59,1247,0.16232522695351786
59,1248,0.8629601840193962
59,1311,0.345844349786041
59,1438,0.13754938625304997
59,1445,0.02898762427435674
59,1525,0.01815469529331242
59,1543,0.10420452343490344
59,1558,0.28720129672034256
59,1571,0.1754854113316708
59,1727,0.023697982622999523
59,1754,0.1451512638448486
59,1770,0.06703828101132925
59,1778,0.5753717022104363
59,1803,0.15100353333134747
59,1847,0.39366146070186364
59,1878,0.3020639682784956
59,1885,0.3832938160499208
59,1902,0.014953683329286968
59,1962,0.32584991301336047
59,1971,0.08319654484286737
59,1993,0.46209757490830666
59,2126,0.11084434925319588
59,2139,0.11468420561743536
59,2290,0.120834999405751
59,2304,0.19779764999752292
59,2306,0.6128300490893253
59,2322,0.6496080662568384
59,2444,0.020050131230499913
59,2490,0.45867913319008913
59,2492,0.15304619256284596
59,2494,0.15554321198806653
59,2539,0.4511487651538192
59,2569,0.09342115081065337
59,2577,0.22255735556644266
59,2581,0.2523185124461184
59,2631,0.36673234221123335
59,2640,0.18872054948741415
59,2664,0.06322858535077686
59,2704,0.08616048402150538
59,2707,0.030901929852417433
59,2760,0.7143028487481603
59,2826,0.10116266534170443
59,2867,0.09448511204585876
59,2956,0.22581679676471333
61,1062,0.3137461777551378
61,1109,0.00010596026490045049
61,1207,0.37933200230604436
61,1216,0.04025850473940031
61,1230,0.3192664649804833
61,1247,0.009051332248382513
61,1248,0.1958197112824743
61,1445,0.08184924283475792
61,1525,0.16874099673902052
61,1543,0.23637061113600016
61,1558,0.07748698704710441
61,1571,0.21202092667522132
61,1727,0.1086694026243236
61,1754,0.04406097190216147
61,1770,0.00010596026490045049
61,1778,0.24410662635714697
61,1878,0.07865035353431997
61,1885,0.6450804972244046
61,1902,0.04178039423325651
61,1962,0.05093054193519228
61,1971,0.06689842482223388
61,1993,0.3487884944807555
61,2104,0.29317540558888205
61,2126,0.26330622820244826
61,2139,0.05482435999405507
61,2290,0.062087370123165175
61,2304,0.06758403671937215
61,2306,0.4673014145985889
61,2322,0.41760299973802534
61,2444,0.00010596026490045049
61,2490,0.04110693573715106
61,2492,0.08936825745555842
61,2539,0.32219163910825205
61,2569,0.019151532061911485
61,2577,0.09391207693922615
61,2581,0.051041154738536744
61,2631,0.2545684113455957
61,2640,0.06010011633241474
61,2664,0.052948684422828116
61,2704,0.14102608431557412
61,2707,0.07884264825924885
61,2760,0.08214712172953643
61,2826,0.05816418614235448
61,2867,0.0964471499181518
64,1062,0.2750275028370225
64,1109,0.00010625119328091023
64,1207,0.18180471524104275
64,1216,0.057148037861470054
64,1230,0.18495524834638602
64,1247,0.1654166469492628
64,1248,0.09379619988846383
64,1445,0.00010596026490045049
64,1525,0.047497200814152485
64,1543,0.004008706443494971
64,1558,0.07627939226590436
64,1727,0.020091576725143324
64,1754,0.08351984334690495
64,1770,0.24878666923453197
64,1778,0.4957205554454587
64,1878,0.252346015899275
64,1885,0.21768834394539516
64,1902,0.00844152747988175
64,1962,0.24336679394453778
64,1971,0.05513415089803811
64,1993,0.21192774266249317
64,2126,0.06365998373103104
64,2139,0.11402652135797899
64,2290,0.08187159705295444
64,2304,0.020555566614757936
64,2306,0.06225460903010162
64,2322,0.17852866356569455
64,2444,0.00010596026490045049
64,2490,0.16752089920291857
64,2492,0.008368362805636635
64,2539,0.407278045568287
64,2569,0.00010571450424685319
64,2577,0.2312884966169349
64,2581,0.5863540650559346
64,2631,0.07553059654135266
64,2640,0.04228254866073008
64,2664,0.00010596026490045049
64,2704,0.0689961353694582
64,2707,0.018938276691539333
64,2760,0.21353355883003108
64,2826,0.024922637000967217
64,2867,0.00010596026490045049
65,1062,0.2203116682089432
65,1109,0.014057434599709775
65,1207,0.46154258016584854
65,1216,0.09483507506483177
65,1230,0.3952226225175307
65,1247,0.10986694078682795
65,1248,0.24817660612291398
65,1445,0.02771983716026423
65,1525,0.13787934915223599
65,1543,0.47420880682391553
65,1558,0.23507320489674163
65,1571,0.16170837075947628
65,1727,0.022922391102670473
65,1754,0.062369388693535366
65,1770,0.009144736891656725
65,1778,0.4220474735168484
65,1878,0.5100257766998781
65,1885,0.2625756313440095
65,1902,0.00010596026490045049
65,1962,0.11242542094670409
65,1971,0.11998706937891734
65,1993,0.28548371824875685
65,2104,0.10567031363120334
65,2126,0.04862034772728451
65,2139,0.12578221274584875
65,2290,0.04921653103999061
65,2304,0.05010774869382241
65,2306,0.5794222807625089
65,2322,0.5982006670009868
65,2444,0.02931902078570612
65,2490,0.5282531477168955
65,2492,0.03580827483235208
65,2539,0.31315063614639604
65,2569,0.26642753103761296
65,2577,0.08515606267818146
65,2581,0.09800511171376435
65,2631,0.26186445742925524
65,2640,0.6626028899647597
65,2664,0.2910061054430394
65,2704,0.15642260793774135
65,2707,0.12114085890897267
65,2760,0.23950063554942735
65,2826,0.11785709664653508
65,2867,0.05626856168488274
65,2956,0.19033855348531317
66,1062,0.2760216136667106
66,1109,0.014562487155766838
66,1207,0.400782011764213
66,1216,0.1862645267553781
66,1230,0.3763642299297067
66,1247,0.006920471693965266
66,1248,0.6038749602473975
66,1445,0.025800756130859307
66,1525,0.14696982685588642
66,1543,0.6009793652999972
66,1558,0.00010596026490045049
66,1571,0.08821568433385316
66,1727,0.03076990699139015
66,1754,0.038569958961646576
66,1770,0.09844162016445783
66,1778,0.30645097880458483
66,1878,0.3676489376243622
66,1885,0.3894260267497478
66,1902,0.00010596026490045049
66,1962,0.0021608706469911886
66,1971,0.0973001766846908
66,1993,0.5211589925387938
66,2104,0.09865232701577273
66,2126,0.08157234693832018
66,2139,0.16994343373787044
66,2290,0.010163226725774799
66,2304,0.868285677944742
66,2306,0.168117161774861
66,2322,0.3760587550011461
66,2444,0.09918992345272933
66,2490,0.7477622482234705
66,2492,0.30009534466367016
66,2539,0.26518111880861894
66,2569,0.06929508705661334
66,2577,0.10419293990571553
66,2581,0.40049757258957713
66,2631,0.1299897962236532
66,2640,0.6687428892613342
66,2664,0.04714034107810316
66,2704,0.06935569785912865
66,2707,0.06463904815621875
66,2760,0.16434924229519243
66,2826,0.0941425847699327
66,2867,0.02212203360967795
66,2956,0.014430244935949809
67,1062,0.4596345848694568
67,1109,0.0035352818237070933
67,1198,0.16797223377771567
67,1207,0.7899365659923652
67,1216,0.01031127095363843
67,1230,0.6716776883258843
67,1247,0.10488053792912039
67,1248,0.25272554978635076
67,1311,0.5018639655015397
67,1438,0.3123511878284433
67,1445,0.006224340211666445
67,1525,0.06425499071274082
67,1543,0.6062886381514498
67,1558,0.2712930824183769
67,1571,0.3206166941268444
67,1727,0.017752618050108606
67,1754,0.3072239378955665
67,1770,0.03204087190561355
67,1778,0.4922038867281034
67,1803,0.1569782921864254
67,1847,0.3482676411924929
67,1878,0.5280887640571788
67,1885,0.5558838076163218
67,1902,0.05912912535481501
67,1962,0.1319295105550549
67,1971,0.0928980416436173
67,1993,0.4672463049384119
67,2126,0.1981878414070464
67,2139,0.08983919001730126
67,2290,0.207191719512136
67,2304,0.13463708593377915
67,2306,0.49466429993518307
67,2322,0.7431784642404121
67,2444,0.07037022725022905
67,2490,0.13397725234322358
67,2492,0.45065380217565587
67,2494,0.2862348315490299
67,2539,0.4173818698299831
67,2569,0.26106724742044496
67,2577,0.3298272177200575
67,2581,0.16598554939727772
67,2631,0.2633510261759582
67,2640,0.4542622750535291
67,2664,0.022326841889903613
67,2704,0.11423367599220437
67,2707,0.0729026695910349
67,2760,0.6746918323969605
67,2826,0.042508339155541884
67,2867,0.0735064054920719
67,2956,0.1161804848476345
68,1062,0.09085089261028254
68,1109,0.019491432193296986
68,1207,0.1769104509622403
68,1216,0.11702996541919547
68,1230,0.31512500227644147
68,1247,0.1293060596608181
68,1248,0.19542344809444334
68,1445,0.08173937604752499
68,1525,0.09835272570076196
68,1543,0.00010596026490045049
68,1558,0.152406945973857
68,1571,0.16173612020326522
68,1727,0.001410970820860507
68,1754,0.058945904164603984
68,1770,0.25159579148435113
68,1778,0.2539837662794432
68,1878,0.26109229921264593
68,1885,0.3458310979313012
68,1902,0.08781055720418174
68,1962,0.06827356122853
68,1971,0.1345240391976591
68,1993,0.2682995717241416
68,2104,0.13373748106003483
68,2126,0.045829813801993136
68,2139,0.13066953336839315
68,2290,0.07316756307041196
68,2304,0.320476170077112
68,2306,0.15777346185022206
68,2322,0.001842681196682905
68,2444,0.020954494818488007
68,2490,0.8274431386865406
68,2492,0.5048837289009221
68,2539,0.026892681106815336
68,2569,0.13105671348812273
68,2577,0.1484208283712261
68,2581,0.6147389696851022
68,2631,0.1047416687249455
68,2640,0.1904190384580094
68,2664,0.23128461996410643
68,2704,0.13080001077997513
68,2707,0.10069358410982863
68,2760,0.12698029300813268
68,2826,0.06846947360394436
68,2867,0.12134016816919224
68,2956,0.3106641354025178
72,1062,0.18511632125702468
72,1109,0.00010596026490045049
72,1198,0.19107794704401987
72,1207,0.8368510874380732
72,1216,0.07391921769608924
72,1230,0.5656911957168467
72,1247,0.1991790720539181
72,1248,0.1557789813866521
72,1311,0.1890576728652019
72,1438,0.28337549299318254
72,1445,0.0001059340805096163
72,1525,0.013018096409629136
72,1543,0.26616016933614717
72,1558,0.5021180955891912
72,1571,0.08682948289117243
72,1727,0.03005722468474855
72,1754,0.45830240102778735
72,1770,0.1312525968917165
72,1778,0.4767727678188457
72,1803,0.1913959416776718
72,1847,0.1671142712943463
72,1878,0.7787916143287049
72,1885,0.548289665553035
72,1902,0.13372676325092003
72,1962,0.4546725939448681
72,1971,0.14173681446630979
72,1993,0.5568670173965581
72,2126,0.2431855539100757
72,2139,0.02664975484491823
72,2290,0.15258895384492085
72,2304,0.30555549582972713
72,2306,0.4871244488491661
72,2322,0.757430426668257
72,2444,0.07712417438783983
72,2490,0.6541608917773699
72,2492,0.12657192854653396
72,2494,0.044673658461254394
72,2539,0.6558042834712234
72,2569,0.1309208916392089
72,2577,0.20953497867678242
72,2581,0.0710881903658109
72,2631,0.07596201542791362
72,2640,0.9736650493027534
72,2664,0.07341594731127227
72,2704,0.26943996820335203
72,2707,0.07603789181074291
72,2760,0.90328011140188
72,2826,0.09722818509083056
72,2867,0.061658835138309324
72,2956,0.3
73,1062,0.236424385638935
73,1109,0.0001045815885685116
73,1207,0.45956546748955407
73,1216,0.15622647472875822
73,1230,0.2517937753780265
73,1247,0.13138412565997643
73,1248,0.2632680518912316
73,1445,0.059339099327967
73,1525,0.4389058242358007
73,1543,0.3886145319868086
73,1558,0.08939678099746885
73,1727,0.00010596026490045049
73,1754,0.04690906051115283
73,1770,0.1426108734376581
73,1778,0.3166839452557349
73,1878,0.6079057890195805
73,1885,0.4907263554284372
73,1902,0.07054886920899774
73,1962,0.4953441172661253
73,1971,0.08713719273547335
73,1993,0.06790817552822086
73,2126,0.2945597586172406
73,2139,0.22675876036407053
73,2290,0.03639646255515374
73,2304,0.18781338680043386
73,2306,0.03306930017865789
73,2322,0.37907500255799753
73,2444,0.12532215229351767
73,2490,0.5467887022279492
73,2492,0.027693072853496262
73,2539,0.10359578284602924
73,2569,0.07189851476586476
73,2577,0.1292829454339408
73,2581,0.11258544133417622
73,2631,0.022955399649594005
73,2640,0.08769681172550872
73,2664,0.11181508640352027
73,2704,0.21007197334030098
73,2707,0.028384176330943978
73,2760,0.09565890328525745
73,2826,0.08555524593599849
73,2867,0.9598176549710129
74,1062,0.42977668999407304
74,1109,0.00010596026490045049
74,1207,0.18233945601994392
74,1216,0.1213862098651546
74,1230,0.18561268630133115
74,1247,0.6104064873460211
74,1248,0.00010377659643866887
74,1445,0.09995510913734616
74,1525,0.9999940397350996
74,1543,0.5603784003350335
74,1558,0.585614505705468
74,1571,0.9672768817744317
74,1727,0.06761055161065997
74,1754,0.00010596026490045049
74,1770,0.6166323170340473
74,1778,0.3448210026365238
74,1878,0.2858597861875499
74,1885,0.24462480642563508
74,1902,0.12112034032027377
74,1962,0.4837796994016367
74,1971,0.18295343845891232
74,1993,0.18137012662180316
74,2104,0.1454960494795983
74,2126,0.10611577276949344
74,2139,0.10879334404523106
74,2290,0.04749175674594257
74,2304,0.2893966852009495
74,2306,0.09339701042402605
74,2322,0.13207722914487102
74,2444,0.0787179373738119
74,2490,0.16786487041048287
74,2492,0.07380732233490947
74,2539,0.216987657209961
74,2569,0.15207315609798985
74,2577,0.2450066192021958
74,2581,0.5394823566832506
74,2631,0.39863663974819347
74,2640,0.26199482691601444
74,2664,0.3746753588027196
74,2704,0.09623717461128531
74,2707,0.10211166716129456
74,2760,0.022550777655450327
74,2826,0.10495780234519093
74,2867,0.08634082802091332
74,2956,0.605187486943717
75,1062,0.087846701978592
75,1109,0.04532574029807789
75,1207,0.3816950407380954
75,1216,0.07322981436066489
75,1230,0.38507959553955506
75,1247,0.00010596026490045049
75,1248,0.5093856509709407
75,1445,0.06129416156906818
75,1525,0.3182280544575646
75,1543,0.6279242574410921
75,1558,0.04762112281937287
75,1727,0.14267814162055367
75,1754,0.00010596026490045049
75,1770,0.04374484961810949
75,1778,0.28907856983272934
75,1878,0.11531050993691169
75,1885,0.3884088510765656
75,1902,0.00010596026490045049
75,1962,0.3946159888489131
75,1971,0.07679965330953932
75,1993,0.09015491466548822
75,2126,0.023471526816453998
75,2139,0.26136714292269764
75,2290,0.054457534414948675
75,2304,0.8058928431463596
75,2306,0.33369338840087276
75,2322,0.31763016629881624
75,2444,0.000105875224087343
75,2490,0.11155586691978667
75,2492,0.6760935175932306
75,2539,0.1620879780793523
75,2569,0.28843680335542493
75,2577,0.344513138213621
75,2581,0.00010423225355069441
75,2631,0.5260916419608012
75,2640,0.06950183212056513
75,2664,0.1893419724526034
75,2704,0.21991756003434307
75,2707,0.11081056011406415
75,2760,0.19294510943192164
75,2826,0.1003673898215716
75,2867,0.046293333671858276
76,1062,0.14623675920833862
76,1109,0.05623502055230638
76,1198,0.22609606155671788
76,1207,0.8743094789285657
76,1230,0.760930609574757
76,1247,0.12789506635316508
76,1248,0.00010596026490045049
76,1311,0.24433126570047478
76,1438,0.15722008881089827
76,1445,0.060856588533622656
76,1525,0.4285197677804853
76,1543,0.0915244788158958
76,1558,0.0187057856786008
76,1727,0.16284492531594402
76,1754,0.3383508896368241
76,1770,0.03730981803079535
76,1778,0.5569478863963774
76,1803,0.22992126855614056
76,1847,0.27604889193967497
76,1878,0.6342747466115839
76,1885,0.33404315613093
76,1902,0.17335535689464307
76,1962,0.00010596026490045049
76,1971,0.00010612853455360076
76,1993,0.6942657278072654
76,2126,0.10080812179962582
76,2139,0.3104866643072433
76,2290,0.17256289880658285
76,2304,0.16143923111985034
76,2306,0.00010343334626683248
76,2322,0.8450100416255981
76,2444,0.04703337287730165
76,2490,0.5739718281869501
76,2492,0.00010349021311875385
76,2494,0.29413074885414586
76,2539,0.3031986143123861
76,2569,0.3809722824963069
76,2577,0.3067836945678341
76,2581,0.01804979916655505
76,2631,0.2093357294304621
76,2640,0.37006586257792545
76,2664,0.011180261597716035
76,2704,0.040765723304303295
76,2707,0.17397042490559256
76,2760,0.755861192538762
76,2826,0.11952812512210562
76,2867,0.9999940397350996
77,1062,0.2322257823083808
77,1109,0.10280868276672028
77,1207,0.2510513498866303
77,1216,0.2434895198248738
77,1230,0.21281252508842555
77,1247,0.08399760488362404
77,1248,0.09862317068552745
77,1445,0.00010596026490045049
77,1525,0.022227852843175435
77,1543,0.0916660251794827
77,1558,0.15860473353439455
77,1727,0.012574809967275544
77,1754,0.05481014328890794
77,1770,0.11652747397750224
77,1778,0.4634024880426136
77,1878,0.5602965166320358
77,1885,0.738759019614447
77,1902,0.19800855309238366
77,1962,0.11738894258005612
77,1971,0.13076280502333595
77,1993,0.4178150494844067
77,2126,0.06501783529008669
77,2139,0.08332505720619082
77,2290,0.07878874653359079
77,2304,0.5442335778198611
77,2306,0.036683383543452526
77,2322,0.14211123670731954
77,2444,0.00010596026490045049
77,2490,0.827595729727227
77,2492,0.00010596026490045049
77,2539,0.5530500006151257
77,2569,0.0778208040494766
77,2577,0.11299558664876944
77,2581,0.5131453127994193
77,2631,0.5079851827892349
77,2640,0.39139413442148685
77,2664,0.06929425566544618
77,2704,0.11501451768310854
77,2707,0.19077498042953867
77,2760,0.11286068685511257
77,2826,0.004269196274169522
77,2867,0.00010596026490045049
80,1062,0.07688368287854043
80,1109,0.062363431021567155
80,1198,0.1572875280252102
80,1207,0.5462075011435615
80,1216,0.0646563372043528
80,1230,0.562403989044464
80,1247,0.23717706071102615
80,1248,0.9999940397350996
80,1311,0.1952608104283265
80,1438,0.2386295977675894
80,1445,0.08425539121847904
80,1525,0.1792068989943711
80,1543,0.13459169914657163
80,1558,0.06192413170735869
80,1571,0.18133244940776796
80,1727,0.06299167781060425
80,1754,0.24646560960963965
80,1770,0.07640878259382354
80,1778,0.3562603167641926
80,1803,0.11088586127862252
80,1847,0.4586275742884957
80,1878,0.4995916779108938
80,1885,0.28923663024502794
80,1902,0.5993232216034875
80,1962,0.03702195960823688
80,1971,0.07408530208714345
80,1993,0.4397126442558677
80,2126,0.09383529488955654
80,2139,0.2263529831576341
80,2290,0.6182595049281395
80,2304,0.12836158331894584
80,2306,0.41955679548610914
80,2322,0.6214968153541075
80,2444,0.08335818411933398
80,2490,0.5842995895335421
80,2492,0.08824854779458259
80,2494,0.18917451301240115
80,2539,0.3784182002350797
80,2569,0.048917507198876845
80,2577,0.7662050130725016
80,2581,0.4151988831173328
80,2631,0.4477315452224902
80,2640,0.5173513245199082
80,2664,0.00010596026490045049
80,2704,0.08775797844294518
80,2707,0.030968243141010023
80,2760,0.8852298649011071
80,2826,0.039980746224688564
80,2867,0.09354978347191022
80,2956,0.05517925120978837
81,1062,0.2911854075101486
81,1109,0.05402094422233575
81,1207,0.4890790273033438
81,1216,0.156870267914519
81,1230,0.5184555706183536
81,1247,0.07267834871744387
81,1248,0.019726573487140162
81,1445,0.025922063883246756
81,1525,0.058231357997595636
81,1543,0.49763684898323496
81,1558,0.00010584679243864011
81,1571,0.6012621231982936
81,1727,0.06942266398542177
81,1754,0.01860197693170073
81,1770,0.08847254939403562
81,1778,0.1956218849708793
81,1878,0.10564006397937353
81,1885,0.30337162590559713
81,1902,0.0731654589053707
81,1962,0.00010596026490045049
81,1971,0.09330493054137622
81,1993,0.27911613999804324
81,2104,0.13404457911293885
81,2126,0.02246835169308142
81,2139,0.05805440456542384
81,2290,0.06944361181458676
81,2304,0.00010596026490045049
81,2306,0.05881693563717474
81,2322,0.6124114293165309
81,2444,0.06063711367597118
81,2490,0.7912477312493938
81,2492,0.06923282653028444
81,2539,0.6538656348125986
81,2569,0.10756531015152454
81,2577,0.14657618485206092
81,2581,0.3525539853904644
81,2631,0.1300608381067557
81,2640,0.396798317519863
81,2664,0.08292395486278667
81,2704,0.026920589280293505
81,2707,0.08776673963843785
81,2760,0.11895999816132728
81,2826,0.18703325478596095
81,2867,0.08328016916355803
83,1062,0.2389725503948981
83,1109,0.0740404237292624
83,1207,0.224470146944529
83,1216,0.16239377270876174
83,1230,0.2828331060462502
83,1247,0.10241487229983841
83,1248,0.7489276217243791
83,1445,0.004491450274838885
83,1525,0.28835819629848003
83,1543,0.08814752721995422
83,1558,0.008275561907627342
83,1571,0.3564795024082315
83,1727,0.040564922435678406
83,1754,0.1187507113867002
83,1770,0.1688211794744291
83,1778,0.3593985612134045
83,1878,0.276218105509523
83,1885,0.39982712333071346
83,1902,0.07883922517399101
83,1962,0.06243917241310209
83,1971,0.08944772376780326
83,1993,0.41607894670589013
83,2104,0.1646357640674273
83,2126,0.10161587072775782
83,2139,0.12815067276800982
83,2290,0.07641316681735115
83,2304,0.04584327705527524
83,2306,0.05403242265344539
83,2322,0.15785213146177332
83,2444,0.013805195625787511
83,2490,0.00010453758292381255
83,2492,0.052272119925566574
83,2539,0.2693757526682912
83,2569,0.02439254763715418
83,2577,0.21412226181929708
83,2581,0.2629463534877506
83,2631,0.6905993450155756
83,2640,0.41656845725079866
83,2664,0.00010596026490045049
83,2704,0.12026360953654101
83,2707,0.00010596026490045049
83,2760,0.1625948916416863
83,2826,0.054164479319916775
83,2867,0.012239054411089561
83,2956,0.22619270733659627
86,1062,0.1421394620880749
86,1109,0.06293920382291754
86,1207,0.44667784207304373
86,1216,0.08633276357011051
86,1230,0.4939973257306335
86,1247,0.018238103366373427
86,1248,0.10717713095326596
86,1438,0.2182248075180341
86,1445,0.00010596026490045049
86,1525,0.35317731278705355
86,1543,0.09697228891761626
86,1558,0.0163538525366738
86,1571,0.00010596026490045049
86,1727,0.00010596026490045049
86,1754,0.11970413747431755
86,1770,0.07902591511968221
86,1778,0.6068710932794412
86,1847,0.1393727520469351
86,1878,0.2744525334525475
86,1885,0.47954073506013967
86,1902,0.4970897608501874
86,1962,0.11328879851602461
86,1971,0.08752918842801281
86,1993,0.6039500567650558
86,2126,0.0311749684434907
86,2139,0.09298872276581155
86,2290,0.12796227748611677
86,2304,0.07627730159912752
86,2306,0.2538217716687461
86,2322,0.6759633653447273
86,2444,0.0744393866762576
86,2490,0.033916680328864406
86,2492,0.3535150546956706
86,2494,0.14882171487734222
86,2539,0.1341983564353616
86,2569,0.15369517649723968
86,2577,0.1283618909435289
86,2581,0.0815934769504688
86,2631,0.16513226553378524
86,2640,0.3963115052835963
86,2664,0.05823777753435712
86,2704,0.07970061294712995
86,2707,0.05239287881276244
86,2760,0.18407331910544006
86,2826,0.1675557372226263
86,2867,0.14545296470842486
88,1062,0.12097930010724346
88,1109,0.00010596026490045049
88,1207,0.4235068976217419
88,1216,0.12521083158497645
